"Format","AIM CSV File"
"Venue","None"
"Vehicle","17"
"User","Matthew Guido"
"Data Source","AIM Data Logger"
"Comment",""
"Date","03/30/18"
"Time","17:28:26"
"Sample Rate","50"
"Duration","39.145"
"Segment","Lap 1 - 0:39.145"

"Time","Distance","Logger Temperature","Exhaust Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Int Batt Voltage","RPM","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_SpdAccuracy","GPS_FreqAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"Time","Distance","Logger Temperature","Exhaust Temp","AccelerometerX","AccelerometerY","AccelerometerZ","GyroX","GyroY","GyroZ","Int Batt Voltage","RPM","GPS_Speed","GPS_Nsat","GPS_LatAcc","GPS_LonAcc","GPS_Slope","GPS_Heading","GPS_Gyro","GPS_Altitude","GPS_PosAccuracy","GPS_SpdAccuracy","GPS_FreqAccuracy","GPS_Latitude","GPS_Longitude","GPS_Elevation",
"sec","km","°F","°F","g","g","g","deg/s","deg/s","deg/s","V","rpm","mph","#","g","g","deg","deg","deg/s","m","#","#","#","°","°","cm",
"","","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24",

0.300,0.000,60.434372,130.380219,-0.483168,0.006316,-0.889653,5.139124,1.877919,7.674888,4.056000,0.000000,0.000000,17.000000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.840000,0.140000,-6798.000000,40.426235241285,-86.919768841930,195.34
0.320,0.000,60.434372,130.358246,-0.483168,0.006987,-0.889167,5.104824,1.881775,7.651761,4.056000,0.000000,0.000000,17.000000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.840000,0.134000,-6796.399902,40.426235261050,-86.919768864473,195.34
0.340,0.000,60.434372,130.336288,-0.483399,0.006916,-0.889167,5.077874,1.881775,7.628633,4.056000,0.000000,0.000000,17.000000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.840000,0.128000,-6794.799805,40.426235280005,-86.919768886490,195.34
0.360,0.000,60.434372,130.323105,-0.483645,0.006758,-0.889167,5.048473,1.879572,7.604146,4.056000,0.000000,0.000000,17.000000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.840000,0.122000,-6793.200195,40.426235297454,-86.919768907529,195.34
0.380,0.000,60.434372,130.318710,-0.483891,0.006797,-0.888681,5.026423,1.876818,7.585100,4.056000,0.000000,0.000000,17.000000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.840000,0.116000,-6791.600098,40.426235314903,-86.919768928567,195.34
0.400,0.000,60.434372,130.314316,-0.484137,0.006856,-0.888681,5.006823,1.872962,7.566053,4.056000,0.000000,0.000000,17.000000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.840000,0.110000,-6790.000000,40.426235330418,-86.919768948325,195.34
0.420,0.000,60.434372,130.296738,-0.484383,0.006874,-0.888195,4.992123,1.866903,7.545647,4.056000,0.000000,0.000000,17.200001,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.838000,0.116000,-6788.399902,40.426235345592,-86.919768967858,195.34
0.440,0.000,60.434372,130.279175,-0.484629,0.006923,-0.888195,4.982323,1.859192,7.530682,4.056000,0.000000,0.000000,17.400000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.836000,0.122000,-6786.799805,40.426235359959,-86.919768986979,195.34
0.460,0.000,60.434372,130.268188,-0.484875,0.006904,-0.888195,4.979872,1.850379,7.518438,4.056000,0.000000,0.000000,17.600000,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.834000,0.128000,-6785.200195,40.426235372828,-86.919769005337,195.33
0.480,0.000,60.434372,130.263794,-0.485352,0.006707,-0.887709,4.987223,1.840464,7.507555,4.056000,0.000000,0.000000,17.799999,0.000000,0.000000,-0.005524,-0.011048,-0.022096,195.000000,0.832000,0.134000,-6783.600098,40.426235385696,-86.919769023696,195.33
